PatientID	Caller	Chromosome	SV	Count
PAXEPC-09A-01D	longreadsv.INS	chr22	INS	298
PAXEPC-09A-01D	sniffles.INS	chr22	INS	296
PAXEPC-09A-01D	pbsv.INS	chr22	INS	180
PAXEPC-09A-01D	pbsv.DEL	chr22	DEL	216
PAXEPC-09A-01D	sniffles.DEL	chr22	DEL	244
PAXEPC-09A-01D	longreadsv.DEL	chr22	DEL	224
PAXEPC-09A-01D	pbsv.INS	chrX	INS	218
PAXEPC-09A-01D	longreadsv.INS	chrX	INS	509
PAXEPC-09A-01D	sniffles.INS	chrX	INS	375
PAXEPC-09A-01D	pbsv.DEL	chrX	DEL	284
PAXEPC-09A-01D	sniffles.DEL	chrX	DEL	355
PAXEPC-09A-01D	longreadsv.DEL	chrX	DEL	375
PAXEPC-09A-01D	pbsv.DUP	chrX	DUP	2
PAXEPC-09A-01D	sniffles.DUP	chrX	DUP	1
PAXEPC-09A-01D	pbsv.BND	chrX	BND	1
PAXEPC-09A-01D	sniffles.BND	chrX	BND	1
PAXEPC-09A-01D	pbsv.INV	chrX	INV	2
PAXEPC-09A-01D	sniffles.INV	chrX	INV	2
PAXEPC-09A-01D	pbsv.INS	chrY	INS	52
PAXEPC-09A-01D	sniffles.INS	chrY	INS	68
PAXEPC-09A-01D	longreadsv.INS	chrY	INS	50
PAXEPC-09A-01D	pbsv.DEL	chrY	DEL	120
PAXEPC-09A-01D	longreadsv.DEL	chrY	DEL	98
PAXEPC-09A-01D	sniffles.DEL	chrY	DEL	92
PAXEPC-09A-01D	pbsv.DUP	chrY	DUP	1
PAXEPC-09A-01D	sniffles.BND	chrY	BND	1
PAXEPC-09A-01D	pbsv.INV	chrY	INV	1
PAXEPC-09A-01D	sniffles.INV	chrY	INV	1
PAXEPC-09A-01D	sniffles.DUP	chrM	DUP	1
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr1	INS	400
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr1	INS	885
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr1	INS	619
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr1	DEL	379
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr1	DEL	502
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr1	DEL	642
TARGET-20-PAWDTX-09A-01D	pbsv.BND	chr1	BND	1
TARGET-20-PAWDTX-09A-01D	sniffles.BND	chr1	BND	1
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr1	INV	4
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr1	INV	4
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr2	INS	386
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr2	INS	744
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr2	INS	869
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr2	DEL	480
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr2	DEL	796
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr2	DEL	610
TARGET-20-PAWDTX-09A-01D	pbsv.DUP	chr2	DUP	2
TARGET-20-PAWDTX-09A-01D	sniffles.DUP	chr2	DUP	1
TARGET-20-PAWDTX-09A-01D	pbsv.BND	chr2	BND	1
TARGET-20-PAWDTX-09A-01D	sniffles.BND	chr2	BND	1
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr2	INV	1
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr2	INV	2
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr3	INS	207
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr3	INS	542
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr3	INS	423
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr3	DEL	449
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr3	DEL	346
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr3	DEL	242
TARGET-20-PAWDTX-09A-01D	sniffles.BND	chr3	BND	1
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr3	INV	2
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr3	INV	1
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr4	INS	662
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr4	INS	494
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr4	INS	269
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr4	DEL	673
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr4	DEL	405
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr4	DEL	518
TARGET-20-PAWDTX-09A-01D	pbsv.DUP	chr4	DUP	1
TARGET-20-PAWDTX-09A-01D	sniffles.DUP	chr4	DUP	1
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr4	INV	1
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr5	INS	561
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr5	INS	242
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr5	INS	495
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr5	DEL	326
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr5	DEL	490
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr5	DEL	420
TARGET-20-PAWDTX-09A-01D	pbsv.DUP	chr5	DUP	2
TARGET-20-PAWDTX-09A-01D	pbsv.BND	chr5	BND	1
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr6	INS	269
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr6	INS	681
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr6	INS	504
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr6	DEL	388
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr6	DEL	317
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr6	DEL	518
TARGET-20-PAWDTX-09A-01D	sniffles.DUP	chr6	DUP	1
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr6	INV	1
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr6	INV	2
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr7	INS	659
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr7	INS	285
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr7	INS	573
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr7	DEL	578
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr7	DEL	341
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr7	DEL	474
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr7	INV	1
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr8	INS	378
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr8	INS	232
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr8	INS	487
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr8	DEL	240
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr8	DEL	338
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr8	DEL	412
TARGET-20-PAWDTX-09A-01D	sniffles.DUP	chr8	DUP	2
TARGET-20-PAWDTX-09A-01D	pbsv.DUP	chr8	DUP	1
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr8	INV	2
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr8	INV	1
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr9	INS	410
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr9	INS	536
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr9	INS	226
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr9	DEL	377
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr9	DEL	231
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr9	DEL	294
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr9	INV	1
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr9	INV	1
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr10	INS	603
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr10	INS	243
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr10	INS	462
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr10	DEL	311
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr10	DEL	385
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr10	DEL	473
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr10	INV	5
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr10	INV	4
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr11	INS	234
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr11	INS	577
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr11	INS	400
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr11	DEL	223
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr11	DEL	381
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr11	DEL	283
TARGET-20-PAWDTX-09A-01D	sniffles.DUP	chr11	DUP	1
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr11	INV	3
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr11	INV	2
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr12	INS	429
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr12	INS	242
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr12	INS	532
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr12	DEL	270
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr12	DEL	427
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr12	DEL	362
TARGET-20-PAWDTX-09A-01D	pbsv.DUP	chr12	DUP	2
TARGET-20-PAWDTX-09A-01D	sniffles.DUP	chr12	DUP	2
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr12	INV	2
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr12	INV	1
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr13	INS	168
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr13	INS	460
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr13	INS	333
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr13	DEL	205
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr13	DEL	344
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr13	DEL	268
TARGET-20-PAWDTX-09A-01D	pbsv.DUP	chr13	DUP	1
TARGET-20-PAWDTX-09A-01D	sniffles.DUP	chr13	DUP	1
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr14	INS	137
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr14	INS	247
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr14	INS	295
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr14	DEL	261
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr14	DEL	152
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr14	DEL	168
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr14	INV	1
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr15	INS	216
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr15	INS	158
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr15	INS	294
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr15	DEL	234
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr15	DEL	191
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr15	DEL	149
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr16	INS	186
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr16	INS	423
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr16	INS	330
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr16	DEL	181
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr16	DEL	292
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr16	DEL	254
TARGET-20-PAWDTX-09A-01D	pbsv.DUP	chr16	DUP	2
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr16	INV	2
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr16	INV	2
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr17	INS	284
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr17	INS	164
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr17	INS	376
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr17	DEL	233
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr17	DEL	310
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr17	DEL	262
TARGET-20-PAWDTX-09A-01D	pbsv.DUP	chr17	DUP	1
TARGET-20-PAWDTX-09A-01D	sniffles.DUP	chr17	DUP	1
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr18	INS	136
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr18	INS	339
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr18	INS	265
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr18	DEL	184
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr18	DEL	270
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr18	DEL	231
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr18	INV	1
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr19	INS	165
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr19	INS	315
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr19	INS	386
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr19	DEL	185
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr19	DEL	239
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr19	DEL	325
TARGET-20-PAWDTX-09A-01D	pbsv.DUP	chr19	DUP	1
TARGET-20-PAWDTX-09A-01D	sniffles.DUP	chr19	DUP	1
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr20	INS	390
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr20	INS	205
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr20	INS	293
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr20	DEL	216
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr20	DEL	255
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr20	DEL	192
TARGET-20-PAWDTX-09A-01D	pbsv.DUP	chr20	DUP	1
TARGET-20-PAWDTX-09A-01D	pbsv.INV	chr20	INV	1
TARGET-20-PAWDTX-09A-01D	sniffles.INV	chr20	INV	1
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr21	INS	127
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr21	INS	226
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr21	INS	285
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr21	DEL	228
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr21	DEL	160
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr21	DEL	164
TARGET-20-PAWDTX-09A-01D	sniffles.BND	chr21	BND	2
TARGET-20-PAWDTX-09A-01D	pbsv.BND	chr21	BND	2
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chr22	INS	141
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chr22	INS	286
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chr22	INS	225
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chr22	DEL	147
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chr22	DEL	214
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chr22	DEL	194
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chrX	INS	418
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chrX	INS	402
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chrX	INS	178
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chrX	DEL	183
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chrX	DEL	282
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chrX	DEL	261
TARGET-20-PAWDTX-09A-01D	pbsv.BND	chrX	BND	1
TARGET-20-PAWDTX-09A-01D	sniffles.BND	chrX	BND	1
TARGET-20-PAWDTX-09A-01D	longreadsv.INS	chrY	INS	61
TARGET-20-PAWDTX-09A-01D	pbsv.INS	chrY	INS	69
TARGET-20-PAWDTX-09A-01D	sniffles.INS	chrY	INS	76
TARGET-20-PAWDTX-09A-01D	pbsv.DEL	chrY	DEL	140
TARGET-20-PAWDTX-09A-01D	sniffles.DEL	chrY	DEL	116
TARGET-20-PAWDTX-09A-01D	longreadsv.DEL	chrY	DEL	168
TARGET-20-PAWDTX-09A-01D	pbsv.BND	chrY	BND	1
TARGET-20-PAWDTX-09A-01D	sniffles.BND	chrY	BND	2
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr1	INS	500
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr1	INS	836
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr1	INS	722
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr1	DEL	571
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr1	DEL	494
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr1	DEL	617
TARGET-20-PAWIWJ-09A-01D	pbsv.INV	chr1	INV	1
TARGET-20-PAWIWJ-09A-01D	sniffles.INV	chr1	INV	1
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr2	INS	751
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr2	INS	727
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr2	INS	407
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr2	DEL	613
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr2	DEL	744
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr2	DEL	712
TARGET-20-PAWIWJ-09A-01D	pbsv.DUP	chr2	DUP	2
TARGET-20-PAWIWJ-09A-01D	sniffles.DUP	chr2	DUP	2
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr3	INS	327
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr3	INS	584
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr3	INS	548
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr3	DEL	475
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr3	DEL	355
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr3	DEL	443
TARGET-20-PAWIWJ-09A-01D	pbsv.INV	chr3	INV	3
TARGET-20-PAWIWJ-09A-01D	sniffles.INV	chr3	INV	5
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr4	INS	585
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr4	INS	349
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr4	INS	625
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr4	DEL	623
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr4	DEL	496
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr4	DEL	596
TARGET-20-PAWIWJ-09A-01D	pbsv.DUP	chr4	DUP	2
TARGET-20-PAWIWJ-09A-01D	sniffles.DUP	chr4	DUP	2
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr5	INS	527
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr5	INS	291
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr5	INS	530
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr5	DEL	519
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr5	DEL	440
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr5	DEL	494
TARGET-20-PAWIWJ-09A-01D	pbsv.DUP	chr5	DUP	2
TARGET-20-PAWIWJ-09A-01D	pbsv.INV	chr5	INV	1
TARGET-20-PAWIWJ-09A-01D	sniffles.INV	chr5	INV	1
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr6	INS	323
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr6	INS	579
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr6	INS	565
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr6	DEL	395
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr6	DEL	514
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr6	DEL	480
TARGET-20-PAWIWJ-09A-01D	sniffles.DUP	chr6	DUP	3
TARGET-20-PAWIWJ-09A-01D	pbsv.DUP	chr6	DUP	2
TARGET-20-PAWIWJ-09A-01D	pbsv.INV	chr6	INV	3
TARGET-20-PAWIWJ-09A-01D	sniffles.INV	chr6	INV	3
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr7	INS	347
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr7	INS	653
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr7	INS	674
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr7	DEL	557
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr7	DEL	451
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr7	DEL	531
TARGET-20-PAWIWJ-09A-01D	pbsv.BND	chr7	BND	1
TARGET-20-PAWIWJ-09A-01D	sniffles.BND	chr7	BND	1
TARGET-20-PAWIWJ-09A-01D	pbsv.INV	chr7	INV	4
TARGET-20-PAWIWJ-09A-01D	sniffles.INV	chr7	INV	3
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr8	INS	216
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr8	INS	424
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr8	INS	415
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr8	DEL	303
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr8	DEL	357
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr8	DEL	375
TARGET-20-PAWIWJ-09A-01D	pbsv.INV	chr8	INV	2
TARGET-20-PAWIWJ-09A-01D	sniffles.INV	chr8	INV	2
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr9	INS	491
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr9	INS	290
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr9	INS	467
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr9	DEL	295
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr9	DEL	353
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr9	DEL	318
TARGET-20-PAWIWJ-09A-01D	pbsv.INV	chr9	INV	1
TARGET-20-PAWIWJ-09A-01D	sniffles.INV	chr9	INV	1
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr10	INS	586
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr10	INS	328
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr10	INS	566
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr10	DEL	409
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr10	DEL	407
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr10	DEL	471
TARGET-20-PAWIWJ-09A-01D	pbsv.BND	chr10	BND	1
TARGET-20-PAWIWJ-09A-01D	pbsv.INV	chr10	INV	4
TARGET-20-PAWIWJ-09A-01D	sniffles.INV	chr10	INV	4
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr11	INS	281
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr11	INS	466
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr11	INS	504
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr11	DEL	265
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr11	DEL	332
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr11	DEL	344
TARGET-20-PAWIWJ-09A-01D	pbsv.DUP	chr11	DUP	1
TARGET-20-PAWIWJ-09A-01D	sniffles.DUP	chr11	DUP	1
TARGET-20-PAWIWJ-09A-01D	pbsv.INV	chr11	INV	1
TARGET-20-PAWIWJ-09A-01D	sniffles.INV	chr11	INV	1
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr12	INS	294
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr12	INS	503
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr12	INS	505
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr12	DEL	305
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr12	DEL	398
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr12	DEL	377
TARGET-20-PAWIWJ-09A-01D	sniffles.DUP	chr12	DUP	1
TARGET-20-PAWIWJ-09A-01D	sniffles.INV	chr12	INV	1
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr13	INS	217
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr13	INS	391
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr13	INS	411
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr13	DEL	251
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr13	DEL	337
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr13	DEL	311
TARGET-20-PAWIWJ-09A-01D	pbsv.DUP	chr13	DUP	3
TARGET-20-PAWIWJ-09A-01D	sniffles.DUP	chr13	DUP	2
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr14	INS	177
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr14	INS	264
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr14	INS	264
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr14	DEL	177
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr14	DEL	211
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr14	DEL	196
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr15	INS	167
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr15	INS	225
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr15	INS	231
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr15	DEL	184
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr15	DEL	219
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr15	DEL	198
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr16	INS	211
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr16	INS	365
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr16	INS	378
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr16	DEL	278
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr16	DEL	275
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr16	DEL	312
TARGET-20-PAWIWJ-09A-01D	sniffles.INV	chr16	INV	1
TARGET-20-PAWIWJ-09A-01D	longreadsv.INS	chr17	INS	354
TARGET-20-PAWIWJ-09A-01D	sniffles.INS	chr17	INS	362
TARGET-20-PAWIWJ-09A-01D	pbsv.INS	chr17	INS	169
TARGET-20-PAWIWJ-09A-01D	pbsv.DEL	chr17	DEL	262
TARGET-20-PAWIWJ-09A-01D	longreadsv.DEL	chr17	DEL	253
TARGET-20-PAWIWJ-09A-01D	sniffles.DEL	chr17	DEL	298
TARGET-20-PAWIWJ-09A-01D	pbsv.INV	chr17	INV	2
